ActivityHour,Calories
3/25/2022 8:00:00 AM,173
3/25/2022 9:00:00 AM,190
3/25/2022 10:00:00 AM,163
3/25/2022 11:00:00 AM,175
3/25/2022 12:00:00 PM,131
3/25/2022 1:00:00 PM,161
3/25/2022 2:00:00 PM,76
3/25/2022 3:00:00 PM,133
3/25/2022 4:00:00 PM,163
3/25/2022 5:00:00 PM,143
3/25/2022 6:00:00 PM,162
3/25/2022 7:00:00 PM,151
3/25/2022 8:00:00 PM,94
3/25/2022 9:00:00 PM,121
3/25/2022 10:00:00 PM,82
3/25/2022 11:00:00 PM,142
3/26/2022 12:00:00 AM,152
3/26/2022 1:00:00 AM,166
3/26/2022 2:00:00 AM,64
3/26/2022 3:00:00 AM,64
3/26/2022 4:00:00 AM,65
3/26/2022 5:00:00 AM,84
3/26/2022 6:00:00 AM,67
3/26/2022 7:00:00 AM,171
3/26/2022 8:00:00 AM,121
3/26/2022 9:00:00 AM,82
3/26/2022 10:00:00 AM,127
3/26/2022 11:00:00 AM,101
3/26/2022 12:00:00 PM,146
3/26/2022 1:00:00 PM,93
3/26/2022 2:00:00 PM,97
3/26/2022 3:00:00 PM,76
3/26/2022 4:00:00 PM,64
3/26/2022 5:00:00 PM,64
3/26/2022 6:00:00 PM,64
3/26/2022 7:00:00 PM,64
3/26/2022 8:00:00 PM,64
3/26/2022 9:00:00 PM,64
3/26/2022 10:00:00 PM,64
3/26/2022 11:00:00 PM,64
3/27/2022 12:00:00 AM,64
3/27/2022 1:00:00 AM,64
3/27/2022 2:00:00 AM,64
3/27/2022 3:00:00 AM,64
3/27/2022 4:00:00 AM,64
3/27/2022 5:00:00 AM,64
3/27/2022 6:00:00 AM,64
3/27/2022 7:00:00 AM,64
3/27/2022 8:00:00 AM,64
3/27/2022 9:00:00 AM,64
3/27/2022 10:00:00 AM,147
3/27/2022 11:00:00 AM,102
3/27/2022 12:00:00 PM,97
3/27/2022 1:00:00 PM,88
3/27/2022 2:00:00 PM,87
3/27/2022 3:00:00 PM,87
3/27/2022 4:00:00 PM,76
3/27/2022 5:00:00 PM,74
3/27/2022 6:00:00 PM,97
3/27/2022 7:00:00 PM,102
3/27/2022 8:00:00 PM,85
3/27/2022 9:00:00 PM,97
3/27/2022 10:00:00 PM,112
3/27/2022 11:00:00 PM,84
3/28/2022 12:00:00 AM,67
3/28/2022 1:00:00 AM,64
3/28/2022 2:00:00 AM,64
3/28/2022 3:00:00 AM,64
3/28/2022 4:00:00 AM,64
3/28/2022 5:00:00 AM,64
3/28/2022 6:00:00 AM,80
3/28/2022 7:00:00 AM,158
3/28/2022 8:00:00 AM,222
3/28/2022 9:00:00 AM,221
3/28/2022 10:00:00 AM,165
3/28/2022 11:00:00 AM,88
3/28/2022 12:00:00 PM,176
3/28/2022 1:00:00 PM,221
3/28/2022 2:00:00 PM,167
3/28/2022 3:00:00 PM,71
3/28/2022 4:00:00 PM,85
3/28/2022 5:00:00 PM,134
3/28/2022 6:00:00 PM,162
3/28/2022 7:00:00 PM,73
3/28/2022 8:00:00 PM,68
3/28/2022 9:00:00 PM,156
3/28/2022 10:00:00 PM,167
3/28/2022 11:00:00 PM,68
3/29/2022 12:00:00 AM,67
3/29/2022 1:00:00 AM,85
3/29/2022 2:00:00 AM,64
3/29/2022 3:00:00 AM,101
3/29/2022 4:00:00 AM,64
3/29/2022 5:00:00 AM,82
3/29/2022 6:00:00 AM,114
3/29/2022 7:00:00 AM,127
3/29/2022 8:00:00 AM,158
3/29/2022 9:00:00 AM,237
3/29/2022 10:00:00 AM,116
3/29/2022 11:00:00 AM,96
3/29/2022 12:00:00 PM,145
3/29/2022 1:00:00 PM,102
3/29/2022 2:00:00 PM,124
3/29/2022 3:00:00 PM,109
3/29/2022 4:00:00 PM,242
3/29/2022 5:00:00 PM,194
3/29/2022 6:00:00 PM,129
3/29/2022 7:00:00 PM,126
3/29/2022 8:00:00 PM,150
3/29/2022 9:00:00 PM,177
3/29/2022 10:00:00 PM,172
3/29/2022 11:00:00 PM,85
3/30/2022 12:00:00 AM,72
3/30/2022 1:00:00 AM,91
3/30/2022 2:00:00 AM,73
3/30/2022 3:00:00 AM,90
3/30/2022 4:00:00 AM,77
3/30/2022 5:00:00 AM,119
3/30/2022 6:00:00 AM,79
3/30/2022 7:00:00 AM,188
3/30/2022 8:00:00 AM,154
3/30/2022 9:00:00 AM,163
3/30/2022 10:00:00 AM,204
3/30/2022 11:00:00 AM,213
3/30/2022 12:00:00 PM,140
3/30/2022 1:00:00 PM,106
3/30/2022 2:00:00 PM,196
3/30/2022 3:00:00 PM,74
3/30/2022 4:00:00 PM,66
3/30/2022 5:00:00 PM,77
3/30/2022 6:00:00 PM,113
3/30/2022 7:00:00 PM,163
3/30/2022 8:00:00 PM,80
3/30/2022 9:00:00 PM,73
3/30/2022 10:00:00 PM,68
3/30/2022 11:00:00 PM,119
3/31/2022 12:00:00 AM,86
3/31/2022 1:00:00 AM,66
3/31/2022 2:00:00 AM,64
3/31/2022 3:00:00 AM,65
3/31/2022 4:00:00 AM,65
3/31/2022 5:00:00 AM,95
3/31/2022 6:00:00 AM,64
3/31/2022 7:00:00 AM,113
3/31/2022 8:00:00 AM,128
3/31/2022 9:00:00 AM,95
3/31/2022 10:00:00 AM,255
3/31/2022 11:00:00 AM,102
3/31/2022 12:00:00 PM,104
3/31/2022 1:00:00 PM,126
3/31/2022 2:00:00 PM,166
3/31/2022 3:00:00 PM,100
3/31/2022 4:00:00 PM,131
3/31/2022 5:00:00 PM,95
3/31/2022 6:00:00 PM,197
3/31/2022 7:00:00 PM,113
3/31/2022 8:00:00 PM,92
3/31/2022 9:00:00 PM,115
3/31/2022 10:00:00 PM,77
3/31/2022 11:00:00 PM,102
4/1/2022 12:00:00 AM,72
4/1/2022 1:00:00 AM,64
4/1/2022 2:00:00 AM,72
4/1/2022 3:00:00 AM,64
4/1/2022 4:00:00 AM,64
4/1/2022 5:00:00 AM,66
4/1/2022 6:00:00 AM,73
4/1/2022 7:00:00 AM,200
4/1/2022 8:00:00 AM,139
4/1/2022 9:00:00 AM,164
4/1/2022 10:00:00 AM,132
4/1/2022 11:00:00 AM,119
4/1/2022 12:00:00 PM,171
4/1/2022 1:00:00 PM,134
4/1/2022 2:00:00 PM,79
4/1/2022 3:00:00 PM,70
4/1/2022 4:00:00 PM,68
4/1/2022 5:00:00 PM,64
4/1/2022 6:00:00 PM,158
4/1/2022 7:00:00 PM,140
4/1/2022 8:00:00 PM,116
4/1/2022 9:00:00 PM,104
4/1/2022 10:00:00 PM,66
4/1/2022 11:00:00 PM,74
4/2/2022 12:00:00 AM,79
4/2/2022 1:00:00 AM,72
4/2/2022 2:00:00 AM,64
4/2/2022 3:00:00 AM,66
4/2/2022 4:00:00 AM,65
4/2/2022 5:00:00 AM,64
4/2/2022 6:00:00 AM,66
4/2/2022 7:00:00 AM,67
4/2/2022 8:00:00 AM,88
4/2/2022 9:00:00 AM,64
4/2/2022 10:00:00 AM,64
4/2/2022 11:00:00 AM,64
4/2/2022 12:00:00 PM,64
4/2/2022 1:00:00 PM,64
4/2/2022 2:00:00 PM,134
4/2/2022 3:00:00 PM,234
4/2/2022 4:00:00 PM,237
4/2/2022 5:00:00 PM,180
4/2/2022 6:00:00 PM,209
4/2/2022 7:00:00 PM,93
4/2/2022 8:00:00 PM,177
4/2/2022 9:00:00 PM,257
4/2/2022 10:00:00 PM,299
4/2/2022 11:00:00 PM,118
4/3/2022 12:00:00 AM,67
4/3/2022 1:00:00 AM,64
4/3/2022 2:00:00 AM,64
4/3/2022 3:00:00 AM,64
4/3/2022 4:00:00 AM,64
4/3/2022 5:00:00 AM,64
4/3/2022 6:00:00 AM,66
4/3/2022 7:00:00 AM,64
4/3/2022 8:00:00 AM,82
4/3/2022 9:00:00 AM,73
4/3/2022 10:00:00 AM,147
4/3/2022 11:00:00 AM,91
4/3/2022 12:00:00 PM,81
4/3/2022 1:00:00 PM,106
4/3/2022 2:00:00 PM,85
4/3/2022 3:00:00 PM,69
4/3/2022 4:00:00 PM,66
4/3/2022 5:00:00 PM,93
4/3/2022 6:00:00 PM,134
4/3/2022 7:00:00 PM,109
4/3/2022 8:00:00 PM,84
4/3/2022 9:00:00 PM,98
4/3/2022 10:00:00 PM,121
4/3/2022 11:00:00 PM,71
4/4/2022 12:00:00 AM,79
4/4/2022 1:00:00 AM,64
4/4/2022 2:00:00 AM,64
4/4/2022 3:00:00 AM,64
4/4/2022 4:00:00 AM,66
4/4/2022 5:00:00 AM,66
4/4/2022 6:00:00 AM,81
4/4/2022 7:00:00 AM,77
4/4/2022 8:00:00 AM,64
4/4/2022 9:00:00 AM,105
4/4/2022 10:00:00 AM,285
4/4/2022 11:00:00 AM,165
4/4/2022 12:00:00 PM,84
4/4/2022 1:00:00 PM,103
4/4/2022 2:00:00 PM,107
4/4/2022 3:00:00 PM,103
4/4/2022 4:00:00 PM,90
4/4/2022 5:00:00 PM,166
4/4/2022 6:00:00 PM,94
4/4/2022 7:00:00 PM,113
4/4/2022 8:00:00 PM,84
4/4/2022 9:00:00 PM,102
4/4/2022 10:00:00 PM,92
4/4/2022 11:00:00 PM,142
4/5/2022 12:00:00 AM,72
4/5/2022 1:00:00 AM,70
4/5/2022 2:00:00 AM,164
4/5/2022 3:00:00 AM,79
4/5/2022 4:00:00 AM,73
4/5/2022 5:00:00 AM,105
4/5/2022 6:00:00 AM,64
4/5/2022 7:00:00 AM,163
4/5/2022 8:00:00 AM,130
4/5/2022 9:00:00 AM,149
4/5/2022 10:00:00 AM,213
4/5/2022 11:00:00 AM,150
4/5/2022 12:00:00 PM,142
4/5/2022 1:00:00 PM,149
4/5/2022 2:00:00 PM,112
4/5/2022 3:00:00 PM,67
4/5/2022 4:00:00 PM,145
4/5/2022 5:00:00 PM,195
4/5/2022 6:00:00 PM,77
4/5/2022 7:00:00 PM,173
4/5/2022 8:00:00 PM,111
4/5/2022 9:00:00 PM,90
4/5/2022 10:00:00 PM,69
4/5/2022 11:00:00 PM,112
4/6/2022 12:00:00 AM,65
4/6/2022 1:00:00 AM,65
4/6/2022 2:00:00 AM,66
4/6/2022 3:00:00 AM,64
4/6/2022 4:00:00 AM,64
4/6/2022 5:00:00 AM,66
4/6/2022 6:00:00 AM,80
4/6/2022 7:00:00 AM,136
4/6/2022 8:00:00 AM,163
4/6/2022 9:00:00 AM,65
4/6/2022 10:00:00 AM,109
4/6/2022 11:00:00 AM,88
4/6/2022 12:00:00 PM,80
4/6/2022 1:00:00 PM,142
4/6/2022 2:00:00 PM,125
4/6/2022 3:00:00 PM,140
4/6/2022 4:00:00 PM,86
4/6/2022 5:00:00 PM,74
4/6/2022 6:00:00 PM,150
4/6/2022 7:00:00 PM,101
4/6/2022 8:00:00 PM,127
4/6/2022 9:00:00 PM,157
4/6/2022 10:00:00 PM,99
4/6/2022 11:00:00 PM,70
4/7/2022 12:00:00 AM,79
4/7/2022 1:00:00 AM,83
4/7/2022 2:00:00 AM,72
4/7/2022 3:00:00 AM,82
4/7/2022 4:00:00 AM,64
4/7/2022 5:00:00 AM,64
4/7/2022 6:00:00 AM,64
4/7/2022 7:00:00 AM,170
4/7/2022 8:00:00 AM,104
4/7/2022 9:00:00 AM,99
4/7/2022 10:00:00 AM,233
4/7/2022 11:00:00 AM,195
4/7/2022 12:00:00 PM,70
4/7/2022 1:00:00 PM,132
4/7/2022 2:00:00 PM,120
4/7/2022 3:00:00 PM,77
4/7/2022 4:00:00 PM,71
4/7/2022 5:00:00 PM,137
4/7/2022 6:00:00 PM,228
4/7/2022 7:00:00 PM,234
4/7/2022 8:00:00 PM,239
4/7/2022 9:00:00 PM,84
4/7/2022 10:00:00 PM,147
4/7/2022 11:00:00 PM,118
4/8/2022 12:00:00 AM,64
4/8/2022 1:00:00 AM,64
4/8/2022 2:00:00 AM,64
4/8/2022 3:00:00 AM,64
4/8/2022 4:00:00 AM,64
4/8/2022 5:00:00 AM,64
4/8/2022 6:00:00 AM,106
4/8/2022 7:00:00 AM,107
4/8/2022 8:00:00 AM,141
4/8/2022 9:00:00 AM,64
4/8/2022 10:00:00 AM,64
4/8/2022 11:00:00 AM,64
4/8/2022 12:00:00 PM,87
4/8/2022 1:00:00 PM,187
4/8/2022 2:00:00 PM,212
4/8/2022 3:00:00 PM,143
4/8/2022 4:00:00 PM,84
4/8/2022 5:00:00 PM,94
4/8/2022 6:00:00 PM,223
4/8/2022 7:00:00 PM,162
4/8/2022 8:00:00 PM,80
4/8/2022 9:00:00 PM,135
4/8/2022 10:00:00 PM,75
4/8/2022 11:00:00 PM,89
4/9/2022 12:00:00 AM,115
4/9/2022 1:00:00 AM,64
4/9/2022 2:00:00 AM,64
4/9/2022 3:00:00 AM,73
4/9/2022 4:00:00 AM,71
4/9/2022 5:00:00 AM,64
4/9/2022 6:00:00 AM,64
4/9/2022 7:00:00 AM,69
4/9/2022 8:00:00 AM,78
4/9/2022 9:00:00 AM,167
4/9/2022 10:00:00 AM,167
4/9/2022 11:00:00 AM,126
4/9/2022 12:00:00 PM,80
4/9/2022 1:00:00 PM,162
4/9/2022 2:00:00 PM,80
4/9/2022 3:00:00 PM,121
4/9/2022 4:00:00 PM,102
4/9/2022 5:00:00 PM,105
4/9/2022 6:00:00 PM,124
4/9/2022 7:00:00 PM,130
4/9/2022 8:00:00 PM,162
4/9/2022 9:00:00 PM,99
4/9/2022 10:00:00 PM,100
4/9/2022 11:00:00 PM,197
4/10/2022 12:00:00 AM,94
4/10/2022 1:00:00 AM,77
4/10/2022 2:00:00 AM,215
4/10/2022 3:00:00 AM,66
4/10/2022 4:00:00 AM,65
4/10/2022 5:00:00 AM,66
4/10/2022 6:00:00 AM,98
4/10/2022 7:00:00 AM,74
4/10/2022 8:00:00 AM,66
4/10/2022 9:00:00 AM,69
4/10/2022 10:00:00 AM,64
4/10/2022 11:00:00 AM,64
4/10/2022 12:00:00 PM,72
4/10/2022 1:00:00 PM,68
4/10/2022 2:00:00 PM,70
4/10/2022 3:00:00 PM,203
4/10/2022 4:00:00 PM,83
4/10/2022 5:00:00 PM,76
4/10/2022 6:00:00 PM,99
4/10/2022 7:00:00 PM,183
4/10/2022 8:00:00 PM,81
4/10/2022 9:00:00 PM,191
4/10/2022 10:00:00 PM,67
4/10/2022 11:00:00 PM,113
4/11/2022 12:00:00 AM,74
4/11/2022 1:00:00 AM,66
4/11/2022 2:00:00 AM,66
4/11/2022 3:00:00 AM,64
4/11/2022 4:00:00 AM,64
4/11/2022 5:00:00 AM,86
4/11/2022 6:00:00 AM,67
4/11/2022 7:00:00 AM,127
4/11/2022 8:00:00 AM,134
4/11/2022 9:00:00 AM,89
4/11/2022 10:00:00 AM,111
4/11/2022 11:00:00 AM,119
4/11/2022 12:00:00 PM,173
4/11/2022 1:00:00 PM,181
4/11/2022 2:00:00 PM,85
4/11/2022 3:00:00 PM,77
4/11/2022 4:00:00 PM,64
4/11/2022 5:00:00 PM,64
4/11/2022 6:00:00 PM,64
4/11/2022 7:00:00 PM,64
4/11/2022 8:00:00 PM,64
4/11/2022 9:00:00 PM,64
4/11/2022 10:00:00 PM,93
4/11/2022 11:00:00 PM,80
4/12/2022 12:00:00 AM,73
4/12/2022 1:00:00 AM,72
4/12/2022 2:00:00 AM,111
4/12/2022 3:00:00 AM,64
4/12/2022 4:00:00 AM,64
4/12/2022 5:00:00 AM,64
4/12/2022 6:00:00 AM,97
4/12/2022 7:00:00 AM,218
4/12/2022 8:00:00 AM,156
4/12/2022 9:00:00 AM,141
4/12/2022 10:00:00 AM,114
4/12/2022 11:00:00 AM,319
4/12/2022 12:00:00 PM,335
4/12/2022 1:00:00 PM,99
4/12/2022 2:00:00 PM,235
4/12/2022 3:00:00 PM,366
4/12/2022 4:00:00 PM,98
4/12/2022 5:00:00 PM,74
4/12/2022 6:00:00 PM,72
4/12/2022 7:00:00 PM,85
4/12/2022 8:00:00 PM,118
4/12/2022 9:00:00 PM,115
4/12/2022 10:00:00 PM,163
4/12/2022 11:00:00 PM,84
4/13/2022 12:00:00 AM,67
4/13/2022 1:00:00 AM,64
4/13/2022 2:00:00 AM,64
4/13/2022 3:00:00 AM,64
4/13/2022 4:00:00 AM,64
4/13/2022 5:00:00 AM,65
4/13/2022 6:00:00 AM,69
4/13/2022 7:00:00 AM,249
4/13/2022 8:00:00 AM,140
4/13/2022 9:00:00 AM,82
4/13/2022 10:00:00 AM,95
4/13/2022 11:00:00 AM,194
4/13/2022 12:00:00 PM,76
4/13/2022 1:00:00 PM,128
4/13/2022 2:00:00 PM,77
4/13/2022 3:00:00 PM,176
4/13/2022 4:00:00 PM,81
4/13/2022 5:00:00 PM,84
4/13/2022 6:00:00 PM,80
4/13/2022 7:00:00 PM,133
4/13/2022 8:00:00 PM,103
4/13/2022 9:00:00 PM,93
4/13/2022 10:00:00 PM,179
4/13/2022 11:00:00 PM,126
4/14/2022 12:00:00 AM,65
4/14/2022 1:00:00 AM,64
4/14/2022 2:00:00 AM,64
4/14/2022 3:00:00 AM,64
4/14/2022 4:00:00 AM,64
4/14/2022 5:00:00 AM,64
4/14/2022 6:00:00 AM,64
4/14/2022 7:00:00 AM,81
4/14/2022 8:00:00 AM,224
4/14/2022 9:00:00 AM,125
4/14/2022 10:00:00 AM,99
4/14/2022 11:00:00 AM,94
4/14/2022 12:00:00 PM,145
4/14/2022 1:00:00 PM,174
4/14/2022 2:00:00 PM,168
4/14/2022 3:00:00 PM,274
4/14/2022 4:00:00 PM,165
4/14/2022 5:00:00 PM,78
4/14/2022 6:00:00 PM,103
4/14/2022 7:00:00 PM,137
4/14/2022 8:00:00 PM,80
4/14/2022 9:00:00 PM,101
4/14/2022 10:00:00 PM,150
4/14/2022 11:00:00 PM,68
4/15/2022 12:00:00 AM,70
4/15/2022 1:00:00 AM,81
4/15/2022 2:00:00 AM,76
4/15/2022 3:00:00 AM,74
4/15/2022 4:00:00 AM,83
4/15/2022 5:00:00 AM,174
4/15/2022 6:00:00 AM,69
4/15/2022 7:00:00 AM,66
4/15/2022 8:00:00 AM,64
4/15/2022 9:00:00 AM,134
4/15/2022 10:00:00 AM,145
4/15/2022 11:00:00 AM,99
4/15/2022 12:00:00 PM,64
4/15/2022 1:00:00 PM,64
4/15/2022 2:00:00 PM,72
4/15/2022 3:00:00 PM,93
4/15/2022 4:00:00 PM,79
4/15/2022 5:00:00 PM,64
4/15/2022 6:00:00 PM,64
4/15/2022 7:00:00 PM,178
4/15/2022 8:00:00 PM,115
4/15/2022 9:00:00 PM,172
4/15/2022 10:00:00 PM,66
4/15/2022 11:00:00 PM,64
4/16/2022 12:00:00 AM,64
4/16/2022 1:00:00 AM,64
4/16/2022 2:00:00 AM,64
4/16/2022 3:00:00 AM,64
4/16/2022 4:00:00 AM,64
4/16/2022 5:00:00 AM,64
4/16/2022 6:00:00 AM,64
4/16/2022 7:00:00 AM,64
4/16/2022 8:00:00 AM,110
4/16/2022 9:00:00 AM,139
4/16/2022 10:00:00 AM,262
4/16/2022 11:00:00 AM,154
4/16/2022 12:00:00 PM,166
4/16/2022 1:00:00 PM,130
4/16/2022 2:00:00 PM,195
4/16/2022 3:00:00 PM,174
4/16/2022 4:00:00 PM,145
4/16/2022 5:00:00 PM,162
4/16/2022 6:00:00 PM,123
4/16/2022 7:00:00 PM,236
4/16/2022 8:00:00 PM,215
4/16/2022 9:00:00 PM,170
4/16/2022 10:00:00 PM,117
4/16/2022 11:00:00 PM,121
4/17/2022 12:00:00 AM,125
4/17/2022 1:00:00 AM,92
4/17/2022 2:00:00 AM,64
4/17/2022 3:00:00 AM,64
4/17/2022 4:00:00 AM,64
4/17/2022 5:00:00 AM,64
4/17/2022 6:00:00 AM,64
4/17/2022 7:00:00 AM,64
4/17/2022 8:00:00 AM,159
4/17/2022 9:00:00 AM,331
4/17/2022 10:00:00 AM,187
4/17/2022 11:00:00 AM,105
4/17/2022 12:00:00 PM,64
4/17/2022 1:00:00 PM,64
4/17/2022 2:00:00 PM,64
4/17/2022 3:00:00 PM,64
4/17/2022 4:00:00 PM,64
4/17/2022 5:00:00 PM,64
4/17/2022 6:00:00 PM,64
4/17/2022 7:00:00 PM,64
4/17/2022 8:00:00 PM,64
4/17/2022 9:00:00 PM,64
4/17/2022 10:00:00 PM,64
4/17/2022 11:00:00 PM,64
4/18/2022 12:00:00 AM,64
4/18/2022 1:00:00 AM,64
4/18/2022 2:00:00 AM,64
4/18/2022 3:00:00 AM,64
4/18/2022 4:00:00 AM,64
4/18/2022 5:00:00 AM,64
4/18/2022 6:00:00 AM,64
4/18/2022 7:00:00 AM,64
4/18/2022 8:00:00 AM,64
4/18/2022 9:00:00 AM,64
4/18/2022 10:00:00 AM,78
4/18/2022 11:00:00 AM,254
4/18/2022 12:00:00 PM,206
4/18/2022 1:00:00 PM,145
4/18/2022 2:00:00 PM,144
4/18/2022 3:00:00 PM,91
4/18/2022 4:00:00 PM,117
4/18/2022 5:00:00 PM,131
4/18/2022 6:00:00 PM,176
4/18/2022 7:00:00 PM,89
4/18/2022 8:00:00 PM,125
4/18/2022 9:00:00 PM,136
4/18/2022 10:00:00 PM,111
4/18/2022 11:00:00 PM,64
4/19/2022 12:00:00 AM,64
4/19/2022 1:00:00 AM,64
4/19/2022 2:00:00 AM,64
4/19/2022 3:00:00 AM,64
4/19/2022 4:00:00 AM,64
4/19/2022 5:00:00 AM,64
4/19/2022 6:00:00 AM,108
4/19/2022 7:00:00 AM,67
4/19/2022 8:00:00 AM,65
4/19/2022 9:00:00 AM,71
4/19/2022 10:00:00 AM,223
4/19/2022 11:00:00 AM,384
4/19/2022 12:00:00 PM,180
4/19/2022 1:00:00 PM,74
4/19/2022 2:00:00 PM,86
4/19/2022 3:00:00 PM,84
4/19/2022 4:00:00 PM,99
4/19/2022 5:00:00 PM,176
4/19/2022 6:00:00 PM,153
4/19/2022 7:00:00 PM,263
4/19/2022 8:00:00 PM,107
4/19/2022 9:00:00 PM,138
4/19/2022 10:00:00 PM,75
4/19/2022 11:00:00 PM,100
4/20/2022 12:00:00 AM,126
4/20/2022 1:00:00 AM,181
4/20/2022 2:00:00 AM,219
4/20/2022 3:00:00 AM,144
4/20/2022 4:00:00 AM,114
4/20/2022 5:00:00 AM,87
4/20/2022 6:00:00 AM,107
4/20/2022 7:00:00 AM,141
4/20/2022 8:00:00 AM,116
4/20/2022 9:00:00 AM,141
4/20/2022 10:00:00 AM,281
4/20/2022 11:00:00 AM,72
4/20/2022 12:00:00 PM,65
4/20/2022 1:00:00 PM,64
4/20/2022 2:00:00 PM,75
4/20/2022 3:00:00 PM,76
4/20/2022 4:00:00 PM,109
4/20/2022 5:00:00 PM,64
4/20/2022 6:00:00 PM,64
4/20/2022 7:00:00 PM,64
4/20/2022 8:00:00 PM,139
4/20/2022 9:00:00 PM,328
4/20/2022 10:00:00 PM,197
4/20/2022 11:00:00 PM,83
4/21/2022 12:00:00 AM,67
4/21/2022 1:00:00 AM,64
4/21/2022 2:00:00 AM,64
4/21/2022 3:00:00 AM,64
4/21/2022 4:00:00 AM,66
4/21/2022 5:00:00 AM,66
4/21/2022 6:00:00 AM,83
4/21/2022 7:00:00 AM,173
4/21/2022 8:00:00 AM,209
4/21/2022 9:00:00 AM,103
4/21/2022 10:00:00 AM,77
4/21/2022 11:00:00 AM,234
4/21/2022 12:00:00 PM,185
4/21/2022 1:00:00 PM,147
4/21/2022 2:00:00 PM,83
4/21/2022 3:00:00 PM,97
4/21/2022 4:00:00 PM,317
4/21/2022 5:00:00 PM,131
4/21/2022 6:00:00 PM,211
4/21/2022 7:00:00 PM,153
4/21/2022 8:00:00 PM,310
4/21/2022 9:00:00 PM,298
4/21/2022 10:00:00 PM,272
4/21/2022 11:00:00 PM,186
4/22/2022 12:00:00 AM,84
4/22/2022 1:00:00 AM,77
4/22/2022 2:00:00 AM,71
4/22/2022 3:00:00 AM,67
4/22/2022 4:00:00 AM,64
4/22/2022 5:00:00 AM,70
4/22/2022 6:00:00 AM,69
4/22/2022 7:00:00 AM,305
4/22/2022 8:00:00 AM,205
4/22/2022 9:00:00 AM,241
4/22/2022 10:00:00 AM,241
4/22/2022 11:00:00 AM,127
4/22/2022 12:00:00 PM,189
4/22/2022 1:00:00 PM,254
4/22/2022 2:00:00 PM,82
4/22/2022 3:00:00 PM,93
4/22/2022 4:00:00 PM,101
4/22/2022 5:00:00 PM,232
4/22/2022 6:00:00 PM,113
4/22/2022 7:00:00 PM,94
4/22/2022 8:00:00 PM,143
4/22/2022 9:00:00 PM,257
4/22/2022 10:00:00 PM,110
4/22/2022 11:00:00 PM,104
4/23/2022 12:00:00 AM,136
4/23/2022 1:00:00 AM,66
4/23/2022 2:00:00 AM,66
4/23/2022 3:00:00 AM,64
4/23/2022 4:00:00 AM,64
4/23/2022 5:00:00 AM,64
4/23/2022 6:00:00 AM,70
4/23/2022 7:00:00 AM,151
4/23/2022 8:00:00 AM,254
4/23/2022 9:00:00 AM,166
4/23/2022 10:00:00 AM,143
4/23/2022 11:00:00 AM,76
4/23/2022 12:00:00 PM,78
4/23/2022 1:00:00 PM,78
4/23/2022 2:00:00 PM,185
4/23/2022 3:00:00 PM,161
4/23/2022 4:00:00 PM,144
